number,text,date,fav
177,boss call clock apologize bothering me like i’m ur time sir 🤣,2021-11-30 23:30:04+00:00,0
178,love manager love 🤍,2021-11-30 23:29:37+00:00,1
179,place employment wellness room think better use space would ‘place go throw things want punch boss’ room,2021-11-30 23:29:33+00:00,4
180,boss telling i’m phenomenal 🏁🏁🏁🏁🏁🏁🏁,2021-11-30 23:29:32+00:00,0
181,boss going mad im still sick,2021-11-30 23:28:39+00:00,1
182,manager fuckinh best bro,2021-11-30 23:28:33+00:00,0
183,co worker told boss got lot done today 😤😂 ,2021-11-30 23:28:18+00:00,1
184,today manager shared us grew anxious attachmentdisorganized attachment strive earned secure attachment awkward puberty stage realize unhealthy responses patterns have felt that,2021-11-30 23:28:09+00:00,0
185,boss showed snaked saw behind building it’s 6 feet long i’m gonna kms,2021-11-30 23:28:04+00:00,4
186,oh manager definitely trying now,2021-11-30 23:27:28+00:00,0
187,boss td quit then separately ventilated office merrill lynch toronto office became social node senior smokers time esp winter,2021-11-30 23:27:23+00:00,1
188,laptop trippin today boss told come office fix it… boy haven’t texas month 😂,2021-11-30 23:27:03+00:00,36
189,told manager wanted director talent development company one day could tell taken back like know it’s away n gonna blow shit up smile lol 😎,2021-11-30 23:26:25+00:00,2
190,english  3rd language i’m quietly bragging 2 twitter followers reports clear concise enough received zero questions revisions boss…compared experienced auditor coworker who’s avid reader native speaker😝🏆,2021-11-30 23:26:14+00:00,0
191,i’m booked surgeries next three months boss wrote letter actually excused me lthappy dancegt new jersey get called like every 3 4 years i’ve always put dues,2021-11-30 23:26:14+00:00,1
192,chat what know never try enable boss anything 😇,2021-11-30 23:26:03+00:00,0
193,need make clear boss it’s overcast expect call work home staying home amp opening shades hot coco ☕️🌫,2021-11-30 23:25:51+00:00,1
194,like whole £5 per student boss said nothing submitting hours like number higher 😭😭😭,2021-11-30 23:25:43+00:00,0
195,roommate told really stop saying hope boss words front coworkers ,2021-11-30 23:25:08+00:00,7
196,boss told going fire person worst posture hunch might me pun dadjoke funny,2021-11-30 23:25:00+00:00,1
197,im take leap faith tmr ask manager hes played yakuza bc hes talking wants new xbox brain immediately jumped conclusions butni dont want embarrass like,2021-11-30 23:24:49+00:00,0
198,im tired rude customers cutting try tell product im apparently wrong like 1 thats rude fuck im worker you let finish need say unsatisfied go ask manager 2 clock,2021-11-30 23:24:46+00:00,17
199,thought job nice brtish lady coworker said whole bunch stuff gender sexuality like right identity lol debate manager said shit too ,2021-11-30 23:24:38+00:00,1
200,ive never killed anyone personally even thought im sure either hate anyone except boss guy real dick everyone start hate boss dick movement im white get involved excluded,2021-11-30 23:24:20+00:00,0
201,lmao you’re boss,2021-11-30 23:24:18+00:00,0
202,“the stoppages flow make impossible tell boss whether able make 8 meeting whether son line time bell rings” ,2021-11-30 23:24:01+00:00,9
203,got new job sausage factory boss wurst,2021-11-30 23:23:38+00:00,0
204,manager rlly felt need put spot guilt fall looks like savior fucking asshole,2021-11-30 23:23:32+00:00,0
205,boss thank much amen god bless us 🙏🏻🔥,2021-11-30 23:23:31+00:00,0
206,tw racism thinking abt refused racially profile aboriginal customers job like manager asked said getting staff follow aboriginal customers around “isn’t racial profiling” norm store aus education better,2021-11-30 23:23:25+00:00,4
207,3 scam calls email “boss” asking gift cards alerted coworkers it,2021-11-30 23:23:13+00:00,0
208,sent boss said still “federal contract workers” part would still apply us think he’s wrong light tomorrow may help,2021-11-30 23:23:13+00:00,4
209,promise ill update like today boss called asked work part time again job tiring  mentally  money,2021-11-30 23:23:01+00:00,1
210,boss basically told “we want promote don’t know promote to figure something out” mean good i’m glad they’re happy amp yeah i’m weird spot there’s nothing senior ugh idk angle even go here,2021-11-30 23:23:00+00:00,7
211,boss there’s way he’d ever somethin’ like that,2021-11-30 23:22:57+00:00,0
212,fting boss hey plant supposed delivered today exact expressions 🤨🤔😨,2021-11-30 23:22:47+00:00,3
213,manager asked could fight todaybro,2021-11-30 23:22:46+00:00,0
214,stab people know stabbed alex manager like what fuck stabbed gut,2021-11-30 23:22:33+00:00,0
215,worked bampn customer try return book didn’t like way smelled manager didn’t allow it,2021-11-30 23:22:13+00:00,1
216,get boss blue check pls help,2021-11-30 23:22:04+00:00,0
217,boss mt status views whatsapp i,2021-11-30 23:21:52+00:00,0
218,blessed boss always includes and tells others include “don’t worry it’s good news” scheduling meeting don’t panic 😂,2021-11-30 23:21:35+00:00,13
219,every 11 meeting manager work thinking im gonna get kind negative feedback always mostly good theres good reason think ill get reprimanded brain dumb,2021-11-30 23:21:25+00:00,2
220,really fw boss  might buy cowboys jersey,2021-11-30 23:21:02+00:00,0
221,say glad told boss december 9th best friend’s birthday day off but seriously idk december 10th…call sick guess ,2021-11-30 23:20:15+00:00,1
222,vi agora q jantar de natal foi adiado honestly looking forward judging outfits manager 😪,2021-11-30 23:20:00+00:00,1
223,boss used wrong herehear let go,2021-11-30 23:19:47+00:00,2
224,manager empty paper towel roll hand goes “this impression quarantine song twenty one pilots sang metallica” sang loc paper towel roll like heavy metal song,2021-11-30 23:19:27+00:00,92
225,boss like dad he’s helping find new doctor🥲,2021-11-30 23:19:06+00:00,0
226,sent toy boss bar,2021-11-30 23:18:58+00:00,0
227,went go ask boss advil accidentally asked adderall instead,2021-11-30 23:18:51+00:00,2
228,sent boss said “we” would still fall “federal contracting” rule it’s still play “monitoring closely”,2021-11-30 23:18:42+00:00,1
229,boss beginning shift last night 🤣,2021-11-30 23:17:41+00:00,0
230,i’m fucking pissed thanksgiving mother cried told hospital firing me manager can’t even confirm i’m fired day firing it’s evil,2021-11-30 23:17:25+00:00,22
231,manager straight sent home holiday menu pamphlet starbucks 😭,2021-11-30 23:17:25+00:00,11
232,man don’t get fired assistant director found library managed like nope nope nope tell things manager makes coworker do etc lord almighty 🙏🏻,2021-11-30 23:17:09+00:00,1
233,take photo blue dragon awards backstage manager honor invited awards really enjoy although feel nervous too anyway pose looks misterious right hahahaha ,2021-11-30 23:16:27+00:00,0
234,boss held meeting say took money leave us 7 da morning id commit crimes,2021-11-30 23:16:06+00:00,0
235,look disappointment boss’s face told dropped change broke rolls lol,2021-11-30 23:15:41+00:00,4
236,talking manager what’s coming 2022 i’m blessed beyond measure man,2021-11-30 23:15:16+00:00,5
237,boss asked today tattoos arm that ive months real laughed hard,2021-11-30 23:15:13+00:00,0
238,far job today writing riddles game boss working teach new students use libraryi paid rhyme,2021-11-30 23:13:52+00:00,17
239,woke deeply wanting go work 2 hrs got manager told go home bc we’re staffed today next manifestation finding 20 sidewalk,2021-11-30 23:13:43+00:00,4
240,love boss privilege,2021-11-30 23:13:39+00:00,1
241,shouting match manager emotional breakdown one shift today… hope everyone else good day though ,2021-11-30 23:13:16+00:00,0
242,good day sir would like apply scholarship already experience playing axie actually reach 2000 mmr aap however manager took back slp prices dipped sell it looking forward play game,2021-11-30 23:13:13+00:00,1
243,boss takes screen shots meetings hosting virtual events sends  laughing 🤷‍♀️,2021-11-30 23:13:05+00:00,12
244,would want sick people work get people sick call boss showing work sick once feels disrespectful me,2021-11-30 23:13:02+00:00,0
245,boss finally learned don’t drive car everyday week he’s phased car remote start lol,2021-11-30 23:12:58+00:00,1
246,fuck manager i’m giving chemical peel 3mins leave break 😒✌🏽,2021-11-30 23:12:47+00:00,0
247,boss ,2021-11-30 23:12:32+00:00,1
248,manager told today im awesome felt good 😁,2021-11-30 23:12:25+00:00,80
249,can’t believe manager said discernible difference bread french fries can’t trust man make good decisions now,2021-11-30 23:11:59+00:00,133
250,day  working late things job description meanwhile felt little rush pride today boss’s boss complimented email wrote negging feels like,2021-11-30 23:11:45+00:00,0
251,manager put lot pressure yourself umm sir put lot pressure,2021-11-30 23:11:33+00:00,2
252,humble boss,2021-11-30 23:11:13+00:00,0
253,heart heart manager today think mid life career crisis 😭 decided we’re going help it,2021-11-30 23:11:00+00:00,0
254,said something boss 2020 brain fried,2021-11-30 23:10:46+00:00,1
255,drs advising getting time boss sick 3 days getting time fyi,2021-11-30 23:10:40+00:00,0
256,holding messaging manager 🧍🏾‍♀️,2021-11-30 23:10:22+00:00,0
257,miss boss —,2021-11-30 23:10:21+00:00,0
258,feminine urge pepper spray manager,2021-11-30 23:10:16+00:00,6
259,met bosses today collaborate somehow conversation went pitch perfect boss singing “whip iiiit” falsetto every minutes chuckling almost hour love job much 😂,2021-11-30 23:09:45+00:00,0
260,wait boss said dont work tomorrow,2021-11-30 23:09:39+00:00,2
261,imabout make manager aka pimp 🤣😭😭😂😂🤣🤣,2021-11-30 23:09:20+00:00,0
262,betted commission boss fight…i stg don’t win😤,2021-11-30 23:09:09+00:00,1
263,yeah one since 70s except boss real asshole oh wait im self employed,2021-11-30 23:08:50+00:00,0
264,brooooooo boss got fucking dopest jacket birthday holy fuck,2021-11-30 23:08:43+00:00,0
265,boss right im ready fight o7 ,2021-11-30 23:08:36+00:00,110
266,texted boss ima late work amp say okie dokie,2021-11-30 23:08:08+00:00,3
267,boss makes strong coffee woo boy gotta take sleeping pills tonight 😅☕️,2021-11-30 23:08:01+00:00,1
268,boss,2021-11-30 23:07:48+00:00,1
269,fucked boss  lovewins,2021-11-30 23:07:30+00:00,1
270,high school boss gas station worked said “jack go change th price 309 per gal we’ll never sell gallon gas again”,2021-11-30 23:07:09+00:00,1
271,praying god first time years ask please kill manager leave children orphaned,2021-11-30 23:07:09+00:00,0
272,somehow managed break work computer boss guys hate i’m gonna kms,2021-11-30 23:06:38+00:00,0
273,seconds away telling manager fck quiting,2021-11-30 23:06:37+00:00,3
274,training talk boss fibromyalgia isn’t able come office days tell boss who training grilled attendance said fucks everyone don’t give 2 weeks notice im going gone ,2021-11-30 23:06:32+00:00,0
275,actually like boss lets big parties,2021-11-30 23:06:20+00:00,0
276,boss living hes caregiver died takeing covid shot place live anyone would like help get tickets florida son hes family im begging help cell 6145070353,2021-11-30 23:05:55+00:00,0
277,boss let’s try get clients hud housing bc can’t subsidize rent much anymore hud housing website waitlist closed 😘,2021-11-30 23:05:53+00:00,0
278,boss saves shit gives fucking headache ,2021-11-30 23:05:31+00:00,0
279,rip students call boss “dr so” boss gives candy regularly told today made gif time stacked vials tower slow,2021-11-30 23:05:07+00:00,7
280,boss,2021-11-30 23:04:45+00:00,0
