number,text,date,fav
28,according boss happily enough 🥰,2021-12-01 23:54:59+00:00,1
29, titles video saying meeting boss also dyl show single clip blarg,2021-12-01 23:54:41+00:00,0
30,got email work today stating 95 nhs staff 1 credit card loan compared 70 rest british workforce overworked amp underpaid forwarded manager obviously 😊,2021-12-01 23:54:06+00:00,4
31,nope kings timed me need me tell ask boss extended break cover walk amp back,2021-12-01 23:54:03+00:00,1
32,idk ppl feel like available boss job boss call outside work hours don’t answer phone lol it’s important text me,2021-12-01 23:53:54+00:00,0
33,boss hyping first project lmao ,2021-12-01 23:53:51+00:00,8
34,meeting boss raise tomorrow get brazilian preparation n,2021-12-01 23:53:15+00:00,4
35,really love manager dude solid keep real love ,2021-12-01 23:53:00+00:00,0
36,uttered words “i won’t add list it’s achievable expectation” manager things couldn’t presentation alas,2021-12-01 23:52:58+00:00,0
37,boss telling come day ‘mandatory leisure work’ don’t know know hack ,2021-12-01 23:52:47+00:00,0
38,i’m dick deprived i’m thinking hunching manager ohmygawd ,2021-12-01 23:52:46+00:00,0
39,telling woke hour prior shift went get coffee turned monitors checked emails manager ask i’m online it’s day 🙂,2021-12-01 23:52:34+00:00,4
40,think every employer’s mistake underestimating infinite potential level pettinessi running thru work boss saidmaybe ask less questions bc we’re busy make mistakes we’ll fix them i’ma everything wrong watch em fix it ,2021-12-01 23:52:23+00:00,5
41,non offensive ones one flaming song song played soon speakers got shut manager put song on next week work day manager called office asked did play songs x day,2021-12-01 23:52:22+00:00,4
42,manager,2021-12-01 23:52:21+00:00,1
43,sex going work makes feel like manager almost fired boss today 🙈😅🤦‍♂️,2021-12-01 23:52:12+00:00,0
44,done boss,2021-12-01 23:51:59+00:00,0
45,manager 😂😭 ,2021-12-01 23:51:48+00:00,0
46,manager checked hard asf casually looked like nothing happened bet,2021-12-01 23:51:37+00:00,0
47,manager committed making sure don’t burn actively pushes focus overextending myself is… new me sadly lol,2021-12-01 23:51:26+00:00,2
48,sorry i’m busy gaslighting boss,2021-12-01 23:51:08+00:00,0
49,don’t need fur coats make mogul moves boss,2021-12-01 23:50:39+00:00,0
50,ye boss really mean sometimes it’s good really made feel good 😊,2021-12-01 23:50:24+00:00,1
51,know realizes not manager literally changed life incredible educational background inspired get hr certification feedback pushes speak up aspects life today without ,2021-12-01 23:50:07+00:00,20
52,manager favorite artist amp i’m cool baby slidin’ business priority preference,2021-12-01 23:50:00+00:00,5
53,boss calling asking children,2021-12-01 23:49:42+00:00,5
54,boss giving cold shoulder playing favorites new paralegal two weeks now finally sent email asking whats wrong guess what one sending email boss communicate me,2021-12-01 23:49:34+00:00,0
55,boss let sit 1950 bronco last night wasn’t obsessed enough car before now,2021-12-01 23:49:32+00:00,1
56,11 boss  talking spotify wrapped accidentally slipped listen started playing i miss sex least want die moment wanted die,2021-12-01 23:49:25+00:00,0
57,boss speak other not pictured calling ass face ,2021-12-01 23:49:18+00:00,1
58,boss pissed think i’m gonna take week off,2021-12-01 23:49:14+00:00,0
59,love gerrard man says needs said composure suave manager ,2021-12-01 23:49:05+00:00,0
60,we’ve harassed never took “that way” that’s lmao shidddd boss last month woman asked dick front coworkers lmao laughed technically that’s harassment,2021-12-01 23:49:03+00:00,0
61,impression boss text giant fire completely destroyed house killing kids process permanently leaving many parties involved scared life “k”,2021-12-01 23:49:01+00:00,7
62,standing boss villain vid i’m scared,2021-12-01 23:48:25+00:00,1
63,my boss allow it good things stretch to lol,2021-12-01 23:48:15+00:00,1
64,😂😂😂 oh loved 50 pence version  da pub living canada given load shots 19th birthday remember running dance toxic falling stairs  quite something boss caught falling stairs,2021-12-01 23:48:09+00:00,1
65,arent manager can’t managed,2021-12-01 23:47:18+00:00,1
66,swear lifted spirits cuz boss almost made cry 🥺,2021-12-01 23:47:12+00:00,1
67,manager ❤️ ,2021-12-01 23:46:58+00:00,1
68,thought hey holiday event no closing office palpable negative cloud everyone boss and number others crying officescubicles office job bit family,2021-12-01 23:46:33+00:00,1
69,guarantee teleconference boss right could email,2021-12-01 23:46:09+00:00,0
70,last week minutes found out told boss going stop working day grandpa passed away within 2 hours big arrangement flowers delivered home ,2021-12-01 23:45:45+00:00,7
71,cried front boss last week i’m weak politics i‘ll stick outrage sidelines followed short periods ignorance regain peace,2021-12-01 23:45:44+00:00,1
72,turns wont able watch concert im sitting cursing boss stub little toe brick amp close door fingers mf making work overtime wrong night 🤬,2021-12-01 23:45:44+00:00,0
73,literally exactly imagine moderates nazi germany would act like no hard feelings right guys 🥺 fault hes making get mad  im really sowwy guys boss says slaughter u theres choice 😔😫,2021-12-01 23:45:42+00:00,16
74,boss still texting me bout put shit dnd cause cutting personal time,2021-12-01 23:45:38+00:00,0
75,boss telling work slower,2021-12-01 23:45:34+00:00,0
76,yes direct deposit hits friday morning managers proactive problem solving pissing cares im needed weekend might well inhale sweet sweet argon friday night 🙂,2021-12-01 23:45:33+00:00,0
77,right finals prepare holiday retail season 🥲 least manager 50 yo italian lady takes shit,2021-12-01 23:45:16+00:00,1
78,one coworkers requested 18th college graduation boss denied it😭😭,2021-12-01 23:45:08+00:00,5
79,get meet boss person tomorrow thankful never meet last one 🙏,2021-12-01 23:45:06+00:00,1
80,boss,2021-12-01 23:44:12+00:00,0
81,legit don’t one anymore i’m gonna transfer cards left boss pitched jdst1986,2021-12-01 23:43:59+00:00,0
82,often think time called work sick working sushi place manager accused lying bc posted pic snap watching movie bed everyone like wtf u watch movies ur sick,2021-12-01 23:43:59+00:00,15
83,boss king ,2021-12-01 23:43:51+00:00,0
84,1 podcast 2021 help sexted boss thank keeping company year long spotifywrapped ,2021-12-01 23:43:37+00:00,0
85,😂😂😂😂ei boss week food nu y3 d3 oooo ,2021-12-01 23:43:35+00:00,1
86,kinda pressed manager asked coworker work 2 doubles week didn’t ask would’ve probably said lol,2021-12-01 23:43:23+00:00,0
87,ahahaha boss called give pay raise i’m unhinged ,2021-12-01 23:43:13+00:00,4
88,hi manager im jennifer 19 years old looking scholarship i experience manager aap team 1300 mmr but axie took manager to apply another can one team manager hoping soon 🙏🙏🙏🙏🙏🙏🙏🙏 ,2021-12-01 23:42:47+00:00,0
89,boss came car tryna noisy open window bra say “damn sand never mind “ nd hand cologne 😭😭😭🤫,2021-12-01 23:42:43+00:00,0
90,boss always tells he’ll work give hours i’m available made available 7 days week still get 2 shifts week 😀,2021-12-01 23:42:41+00:00,0
91,thank boss may missed yours,2021-12-01 23:41:38+00:00,2
92,way today manager asked wanted go full time ,2021-12-01 23:41:34+00:00,2
93,name beer jeremy   talking about see get boss order,2021-12-01 23:41:19+00:00,2
94,bruh love manager 😂😂😂 ,2021-12-01 23:40:30+00:00,0
95,im ready cry xmas gift boss gave 😭🤍🤍🤍,2021-12-01 23:40:23+00:00,0
96,tell work retail i’ve convinced manager give new year’s eve new year’s day see friends lmao,2021-12-01 23:40:12+00:00,0
97,day yes ditched work don’t tell boss ,2021-12-01 23:40:09+00:00,9
98,talked ye boss really started listen him said could little weird sometimes defended instantly get mad people call crazy,2021-12-01 23:40:08+00:00,1
99,advice telling boss director ive got new job ive given stress migraine,2021-12-01 23:40:07+00:00,1
100,good day im arvin ray somosot im experience axie infinity iwill may best join gulid im always active toyour team  thank one manager,2021-12-01 23:40:03+00:00,0
101,manager give 51 hours next week😐,2021-12-01 23:39:27+00:00,1
102,nobody boss adds group chat w children send us pic new dice game night thought jokingly invited,2021-12-01 23:39:09+00:00,2
103,bossclassmate said she’s 5’1 😍 almost picked little mean ass,2021-12-01 23:38:33+00:00,0
104,boss saying loves man 🥲 personally dumping professional ma’am,2021-12-01 23:38:16+00:00,0
105,staff kept quitting amp getting new jobs boss toxic would blame everyone incompetence finally supervisors retired including me there’s one else blame upper mgmt finally see is,2021-12-01 23:37:57+00:00,4
106,im sending already resume my manager hoping scholar,2021-12-01 23:37:55+00:00,0
107,got pomegranate green tea sparkling waters didnt realize caffeine im zooming espresso shots boss made,2021-12-01 23:37:51+00:00,0
108,boss refusing real performance review “it doesn’t matter anyway” real tone setter 🙄,2021-12-01 23:37:42+00:00,1
109,sleepless thinking two days ago told manager hr i’m planning staying company… one senior support tdy “please stay don’t leave too it’s good back” crickets well i’m staying i’m leaving 😬,2021-12-01 23:37:18+00:00,1
110,dafuq every single time need shit manager hare me hold shit here worry bussy strong ,2021-12-01 23:37:17+00:00,0
111,idk make christmas potluck amp manager decided lasagna mine would seafood idk kind want change mind,2021-12-01 23:36:58+00:00,0
112,hired new guy take position 😭 already broke two tools omg boss heated,2021-12-01 23:36:25+00:00,5
113,literally got told i’m getting promotion soon work manager brain still like “you nothing going you”,2021-12-01 23:36:08+00:00,6
114,today started new job lost weight standing there pants fell knees grabbed hopefully one saw boss beside looking something react so way make first impression eh 😂,2021-12-01 23:35:57+00:00,16
115,cause boss asked found like  never brought ,2021-12-01 23:35:39+00:00,0
116,i’m getting fed manager mans got brain cells,2021-12-01 23:35:32+00:00,0
117,yup ‘em one worst heard boss office screaming top lungs coworker hostile amp verbally abusive quit next day idiot asked “why” 🤦‍♀️ don’t put shit,2021-12-01 23:35:31+00:00,0
118,met manager nordstroms nice 🥺🥰,2021-12-01 23:35:13+00:00,0
119,it’s boss lying old ass age  luckily last month 🥂🥂,2021-12-01 23:35:05+00:00,0
120,told boss i’m going show goes ‘oh ok don’t see u tomorrow i’ll assume u’re ‘sick’ 😉’,2021-12-01 23:35:03+00:00,2
121,boss managed make weeknd 1 wrapped 3 months lmfao ,2021-12-01 23:34:54+00:00,5
122,boss wants prove late work run pokemon center today give paperwork sign prove anything wounds completely healed ,2021-12-01 23:34:31+00:00,1
123,working job two months today first time ever seen manager’s face,2021-12-01 23:34:21+00:00,0
124,boss told every decision could make rn right one 😭 hes confident ill go far matter route,2021-12-01 23:34:05+00:00,0
125,ugh one hates phone call like texted boss request days cause exams school stuff wants call like dont need talk ughh,2021-12-01 23:33:58+00:00,0
126,boss talk til can’t talk more,2021-12-01 23:33:44+00:00,0
127,legit told boss yesterday ima start slangin rocks 😭😭😭,2021-12-01 23:33:29+00:00,4
128,boss wouldn’t let today lmao,2021-12-01 23:33:28+00:00,1
129,dilemma took last weekend work boss also didn’t schedule week take another weekend risk say didn’t request 2 weeks off,2021-12-01 23:32:55+00:00,2
130,ignoring boss’s calls level mentally ill today,2021-12-01 23:32:46+00:00,2
131,boss going exact thing described 🤨 like literally almost word word described case since yesterday odd,2021-12-01 23:32:34+00:00,0
132,lincoln riley owes boss compensation getting shit done week,2021-12-01 23:32:29+00:00,0
133,got told like half hours getting cut work ok bc boss put sign sheet secret santa ,2021-12-01 23:32:21+00:00,1
134,crazy boss shade weekly newsletters meetings she’s real quiet say ur chest ,2021-12-01 23:32:20+00:00,1
135,manager 🧡🇳🇱,2021-12-01 23:32:04+00:00,3
136,actually boss work another person going i dont think get booster like real right now gonna get booster wife set dates  pto case booster knocks ass lol,2021-12-01 23:31:57+00:00,1
137,manager got cussed tf bad yesterday amp today coworker let lady ok amp gay fkn play,2021-12-01 23:31:56+00:00,0
138,22 manager said since inquired lease rates reset month 2 month rate goes 1400 1600 asked pricing told i’m paying 1400 horrible company,2021-12-01 23:31:54+00:00,0
139,manager heart got surgery neck recently isn’t able work due recovery we’re stuck manager seems like she’s targeting me took sunday’s i’ve working since started april,2021-12-01 23:30:57+00:00,0
140,talk boss today said key lot things life trust truth transparency really resonated me,2021-12-01 23:30:48+00:00,0
141,🤣🤣😭😭 calm boss,2021-12-01 23:30:47+00:00,0
142,one moment manager finding ss,2021-12-01 23:30:17+00:00,1
143,back customer service would get trouble manager friendly enough pleasant asked people mostly concentrated helped questions way could go day,2021-12-01 23:30:11+00:00,1
144,anybody wanna manager listen release decent music want able bring my manager conversations,2021-12-01 23:29:52+00:00,3
145,number people back office lets goooooo despite new covid variant inconsistent vaccination status let alone masking company is discouraging swear make go inperson quit boss knows this,2021-12-01 23:29:48+00:00,1
146,maybe 2 weeks later talking parents completely different context asked exact questions isnt time sort thing happens like boss bad memory know number people,2021-12-01 23:29:48+00:00,0
147,maggots boss theme makes way much sense ,2021-12-01 23:29:40+00:00,1
148,items crossed out providing manager live phish releases 😂,2021-12-01 23:29:32+00:00,2
149,boss virgos guess office environment like,2021-12-01 23:29:30+00:00,1
150,wizkid staap playing wiiimme 🤣🤣 wtf someone said this load pass boss wizkido3 ,2021-12-01 23:29:27+00:00,2
151,something shady happened work manager couldn’t figure knew peer shady girl working system 2014 know look for,2021-12-01 23:29:19+00:00,0
152,really great hour long convo today manager,2021-12-01 23:29:17+00:00,0
153,like ok make make sense conversation boss maybe month ago parents vaguely knows asked couple questions conversation went like would expect,2021-12-01 23:29:04+00:00,0
154,manager told live best life know sir exactly 😂,2021-12-01 23:28:28+00:00,0
155,spent day preparing demo everyone needed attend bailed there’s upside boss interest it’s fulfilling,2021-12-01 23:28:11+00:00,2
156,sorry michael scott boss actually world’s best boss 😂,2021-12-01 23:28:00+00:00,0
157,every year spotifywrapped comes remember 2019 showed boss view top songs year played “rack city”,2021-12-01 23:27:59+00:00,2
158,forklift certified boss hiring new guys could put good word ,2021-12-01 23:27:57+00:00,1
159,think order online target pulled app manager find gave option ship pick,2021-12-01 23:27:52+00:00,1
160,manager whole man keep sneak dissing throwing shade cause i’m leaving audacity say buying everybody including dinner friday 😒 bitch beat tf stop playing,2021-12-01 23:27:28+00:00,0
161,ran manager wife happy,2021-12-01 23:27:16+00:00,3
162,favorite power move telling boss can’t legally stop pooping,2021-12-01 23:27:10+00:00,2
163,hskzbzkzbxjx ok there’s bug going around office boss let leave early 🙏,2021-12-01 23:26:57+00:00,1
164,three months short 2 year work anniversary finally cried front boss trying proud took long lol,2021-12-01 23:26:47+00:00,2
165,haha see you’re favorite ask boss nurse friend lobotomy literally every single day mean point couldn’t hurt right,2021-12-01 23:26:42+00:00,1
166,stressed job situation question much finally makes sense boss thinks im moron believe anything tell him cant go anywhere kind communication,2021-12-01 23:26:35+00:00,0
167,boss walked cars together asked mine pointed said “of course different get orange car couldn’t like everyone else” she’s known lt2 weeks lmfao it’s evident 💅🏼,2021-12-01 23:26:18+00:00,1
168,boss broke foot stepping weird got shower thats consolation,2021-12-01 23:26:10+00:00,1
169,accidentally texted boss top 5 spotify genres could worse guess,2021-12-01 23:25:41+00:00,1
170,boss letting take half day home time soon  ,2021-12-01 23:25:41+00:00,3
171,friend boss editor goddamn greatest hall fucking fame ftw 🖤 ,2021-12-01 23:24:57+00:00,71
172,hate manager invading personal bubble tryna friendly  breath smelling like hot chips ranch,2021-12-01 23:24:51+00:00,10
173,manager giving overall best dressed work award 😂😂😂,2021-12-01 23:24:44+00:00,1
174,love macbook apple products connect shit outted fuck manager saw messages coworker bout stresses yhe fuck ☠️💀☠️💀☠️ quit bye,2021-12-01 23:24:43+00:00,5
175,someone boss asked something urgent without saying please morning sent 530 people done lost minds,2021-12-01 23:24:42+00:00,0
176,accidentally called boss name another coworker response “do look like get drunk every weekend watch nascar look like i’m confused concept black lives matter i’m honestly offended right now”,2021-12-01 23:24:30+00:00,6
177,boss literally strongest woman know,2021-12-01 23:24:28+00:00,1
178,manager jus show 8 bands break like nigga make salads,2021-12-01 23:24:18+00:00,15
179,lmao hop boss lady shit rq put check 🤣🤣,2021-12-01 23:24:10+00:00,0
180,worked little late today could complete trainofthought task boss leaving walking past desk says go home brains immediate response say youre boss me   quite literally boss me😂,2021-12-01 23:24:02+00:00,22
181,manager gives attitude ask help likkkkkeeee uhhhh job,2021-12-01 23:23:41+00:00,5
182,boss fuckingkill man would stop talking work like nigga it’s 5pm sun setting fucj,2021-12-01 23:23:38+00:00,0
183,manager sucks like cap 😭,2021-12-01 23:23:10+00:00,0
184,drake never perform boss ,2021-12-01 23:23:01+00:00,0
185,guys guys found four tarot cards ground today house go clean pile trash boss told throw out found odd took cards i’m reading meanings im wowza,2021-12-01 23:22:37+00:00,3
186,boss got redbull ,2021-12-01 23:22:36+00:00,1
187,asked boss’s boss would happen punched boss answer 1 he’d sack spot 2 take pub get drunk celebration 👍😁,2021-12-01 23:22:30+00:00,4
188,r e e something boss set work ,2021-12-01 23:22:06+00:00,0
189,replaceable crazy fucks like dude you’ve manager 2yrs that’s say ppl work you’re coolin leave bullshit,2021-12-01 23:21:59+00:00,1
190,bro really almost putting 40 hours 3 days know manager hates lmao,2021-12-01 23:21:49+00:00,1
191,deal way boss treats me short temper fat ass,2021-12-01 23:21:41+00:00,0
192,sos i’m love boss,2021-12-01 23:21:37+00:00,5
193,boss goat sure 💯,2021-12-01 23:21:29+00:00,0
194,wanna beat boss can’t afford lose job 🙁,2021-12-01 23:21:28+00:00,0
195,boss told watched cheesy christmas movie thought me guess i’ve peaked 😏,2021-12-01 23:21:25+00:00,27
196,barely time watch dramas frequent lockdowns since last year bingewatched lot dramas wfh ʰᵒᵖᵉᶠᵘˡˡʸ ᵐʸ ᵇᵒˢˢ ⁿᵒᵗ ᵒⁿ ᵗʷᵗ go ✨end year drama challenge 2021 edition✨ aone day late tho ,2021-12-01 23:21:11+00:00,7
197,hope boss knows first powder day season needs either days i’ll calling sick,2021-12-01 23:21:07+00:00,0
198,boss really asked “so time yall coming tomorrow” bc coworker almost 2 hours late today 😂😂😂,2021-12-01 23:20:57+00:00,1
199,manager talks wayyy much,2021-12-01 23:20:52+00:00,0
200,like fact boss let instead making throw like usual love david bowie ,2021-12-01 23:20:48+00:00,1
201,manager trying get pick shifts next three days darksided y’all seeing one lucky said yes,2021-12-01 23:20:35+00:00,0
202,worker tested positive course told stay home 10 days boss got mad said come work long wore mask covidproblems,2021-12-01 23:20:34+00:00,1
203,screams void manager feelings me kind fuckshittery pls help,2021-12-01 23:20:27+00:00,0
204,santa coming work students pitched boss want dress buddy elf bought damn costume,2021-12-01 23:20:19+00:00,4
205,bouta piss boss really good conversation yesterday 😵‍💫,2021-12-01 23:20:06+00:00,2
206,boss don’t play all really appreciate 🥺,2021-12-01 23:19:55+00:00,0
207,good day manager im looking scholarship experience playing axie infinity manager sharing 1585 team maam rap return account sharing first day grind account 153 mmr 3 days sir 1500,2021-12-01 23:19:44+00:00,0
208,nervously anticipating spotify wrap like meeting manager talk kind person really am things admit,2021-12-01 23:19:26+00:00,0
209,gonna boss,2021-12-01 23:19:24+00:00,0
210,know…i resist urge text boss like,2021-12-01 23:19:23+00:00,1
211,manager sneaky though ignoring directive hr,2021-12-01 23:19:21+00:00,1
212,manager keeps tryna ask shit can’t see i’m concert,2021-12-01 23:19:20+00:00,5
213,paycheck better make triple backflips cuz way boss irritating fuxk week,2021-12-01 23:19:05+00:00,0
214,manager stuck someones throat though love herrrr girlboss,2021-12-01 23:18:53+00:00,3
215,told manager planning take week january knock pto i’ll lose march importantly reset holidays says… “i’m sure approve much time off…” ,2021-12-01 23:18:50+00:00,0
216,boss 459 good even me ,2021-12-01 23:18:49+00:00,3
217,manager ,2021-12-01 23:18:46+00:00,0
218,boss said… sydnee pls hope don’t draw name secret santa 🤣 said i’m reallll creative 🤣 hope draws 🤣,2021-12-01 23:18:34+00:00,0
219,saw boss bob’s literally called wrong name 3 times row didn’t realize left… didn’t correct entire time,2021-12-01 23:18:32+00:00,0
220,supposed go 17th boss talking bout need work christmas,2021-12-01 23:18:20+00:00,1
221,boss texting 💀,2021-12-01 23:18:20+00:00,129
222,peaked today my boss told good farm fashion,2021-12-01 23:18:16+00:00,13
223,true boss,2021-12-01 23:18:09+00:00,1
224,good day manager think im one lf experienced playing axie reached 1950mmr season pure aap lineup scholar never miss single day 20 energies 75slp im newbie im gamer best manager,2021-12-01 23:17:33+00:00,0
225,good day manager im looking scholarship experience playing axie infinity manager sharing 1585 team maam rap return account sharing first day grind account 153 mmr 3 days sir 1500,2021-12-01 23:17:22+00:00,2
226,last time i’m listening boss cause i’m trouble reason 😭😭,2021-12-01 23:17:22+00:00,0
227,email use retail job manager keeps even i’m job hear 😭😭😭😭,2021-12-01 23:16:53+00:00,0
228,my boss god espoused arianism work today,2021-12-01 23:16:46+00:00,21
229,talking boss morning,2021-12-01 23:16:45+00:00,1
230,lady hit “technically aren’t free refills boss isn’t it’s fine” haha thanks dumb bitch cup 7th refill ,2021-12-01 23:16:41+00:00,2
231,you’re god father boss,2021-12-01 23:16:30+00:00,0
232,labeled sme subject matter expert 30 days new job also shout boss telling feel insecure intelligence fast learning skills don’t need shrink myself good reminders,2021-12-01 23:16:22+00:00,1
233,oh god man dropped whole fucking load right behind boss amp amp scram “watch out” amp stayed starring amp said “😱 distracted me seen walk amp like wow” 😂😂 bro getting hand like fuck 😭💀,2021-12-01 23:16:05+00:00,5
234,one day boss jokingly made comment taking business retires… laughed every often he’ll show something “pertaining business side” company… even asked took business classes college…he play much,2021-12-01 23:15:54+00:00,9
235,me2 0x90cd576a10df19d06b1b3b97fb9a765d9d7f6913 boss enslaving abusing me haha set free 😭😭,2021-12-01 23:15:50+00:00,0
236,new job day 2 amazing manager amazing team amazing get work homeamazing actual office amazing even go in 🤣 made good choice,2021-12-01 23:15:34+00:00,4
237,sent boss boss’s day huge hit terrific company work well,2021-12-01 23:15:32+00:00,1
238,boss texted morning hour shift asking would able take hours 🤣🤣🤣🤣,2021-12-01 23:15:31+00:00,0
239,idc manager what say im done updating jolly well let finish update check yeah im afraid scold back also  nbcb early morning got nerves cb,2021-12-01 23:15:31+00:00,3
240,boss one minor inconvenience new puppy “that’s you’re going back shelter”,2021-12-01 23:15:16+00:00,0
241,manager said could get transferred la ah i’m never missing pop shop concert ever,2021-12-01 23:15:02+00:00,0
242,guy whos worked owner operated 20 years id rather order well done tenderloin 10 mins close boss sell one cars ill still sleep well,2021-12-01 23:14:38+00:00,2
243,boss sining “im island boiii” 😂😂💀💀💀,2021-12-01 23:14:33+00:00,4
244,texted manager last day,2021-12-01 23:14:26+00:00,0
245,called heshe cop way work yet demeaned transphobic cop least gender recognition boss can’t remember name 6 months calls ‘boy’ oh i’m late work,2021-12-01 23:14:25+00:00,27
246,showing boss tl explaining tweets funny,2021-12-01 23:14:01+00:00,1
247,feeling unproductive got 1 1 boss dude said work fast 🤣,2021-12-01 23:13:55+00:00,4
248,told boss today actually cool long meeting get phones while,2021-12-01 23:13:55+00:00,1
249,yo bibby help convince boss let leave work fly chicago,2021-12-01 23:13:42+00:00,0
250,“what hell undercoverdaddy mean” bro imagine boss look name see “moanoff2021💦” space,2021-12-01 23:13:32+00:00,0
251,nope think probably feels safe anonymous meanwhile look rash talk childhood shit talk boss,2021-12-01 23:13:30+00:00,1
252,bold say ill best bosss face yesterday far intention,2021-12-01 23:13:19+00:00,1
253,boss really popped office one electric unicycles,2021-12-01 23:13:07+00:00,0
254,told manager extreme pain thrown work left read 3 hours bestie,2021-12-01 23:13:06+00:00,1
255,literally found covid clients told boss stay phone emergency left people crazyyy ,2021-12-01 23:12:57+00:00,0
256,then wow pleased get really good lab excellent university now wow wish everyone great tired disappointing boss clearly worst job grad students,2021-12-01 23:12:53+00:00,1
257,started making hilarious dad jokes team manager gets forced new team,2021-12-01 23:12:51+00:00,0
258,relationship boss unmatched blessed,2021-12-01 23:12:50+00:00,0
259,conversation boss today terry let create create what problems,2021-12-01 23:12:43+00:00,3
260,complaining boss months damn near whole year actually pissed shit pulled morning even 30 minutes later told put two weeks,2021-12-01 23:12:41+00:00,0
261,got early need nap things call back guy wanted chat last night opened doors someone voting place must boss saturday,2021-12-01 23:12:10+00:00,2
262,y’all going public suck dick 905 people laid crazy want faith manager getting shifted new team fuck give back dad,2021-12-01 23:12:07+00:00,1
263,wish boss,2021-12-01 23:12:02+00:00,1
264,good day manager think im one lf experienced playing axie reached 1950mmr season pure aap lineup scholar never miss single day 20 energies 75slp im newbie im gamer best manager,2021-12-01 23:12:01+00:00,0
265,r allowed 5 points year job else fired year review boss informed serious tone 9 points last 2 yrs year 8 response had thing could think saythats improvement 🤪,2021-12-01 23:11:09+00:00,5
266,boss said she’s going assume we’re working full time winter break schedule us accordingly told mam availability remain afternoons i’m interested becoming full time worker,2021-12-01 23:10:50+00:00,2
267,currently random call boss she’s telling got promoted new position…second promotion year 🔥❤️ let’s goo,2021-12-01 23:10:16+00:00,5
268,turns im idiot panicky texting boss time read results totally misread them im sick fever likely flu holy f im dumb,2021-12-01 23:10:14+00:00,1
269,boss called see ok someone rarely interact pick things people i’m around don’t notice anything 🙃😭,2021-12-01 23:09:42+00:00,1
270,cried front boss today feel tad bit better,2021-12-01 23:09:36+00:00,0
271,moma always manager comes references 🤣,2021-12-01 23:09:34+00:00,0
272,today boss last day 😢,2021-12-01 23:09:13+00:00,0
273,boss sent us link aldi add get us christmas spirit amp said oh wow sandstorm like darude amp got blank stares hard millennial,2021-12-01 23:09:11+00:00,2
274,really mean boss denied covid dangerous allowed sales people dealing public wear mask wrong didnt care customers too got angry people got covid got vaccine protected racist china virus coworker toxic fuckhim ,2021-12-01 23:08:33+00:00,1
275,ranting manager able go see bts 💔💔😿😿 it’s okay i’m sobbing time lmakdjandba,2021-12-01 23:08:20+00:00,1
276,manager 💙💙💙💙💙💙 ,2021-12-01 23:08:19+00:00,0
277,boss thinks we’re going back office weeks he’s moron scientists aren’t even sure vaccine handle current variant omicronvariant,2021-12-01 23:08:15+00:00,0
